stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
PYRA10-E,31499,"PYRAMIDE",,47.440078,-0.488733,,,0,,,0
PYRAM02,23017,"PYRAMIDE",,47.440880,-0.488639,,,0,,,1
PYRAM10,1573,"PYRAMIDE",,47.440986,-0.490185,,,0,,,0
PYRAM2-E,46871,"PYRAMIDE",,47.440815,-0.488518,,,0,,,1
QUANTI-E,83420,"QUANTINIERE",,47.455323,-0.471574,,,0,,,1
QUANTIN,17853,"QUANTINIERE",,47.455106,-0.471666,,,0,,,1
QVENTS,4688,"QUATRE VENTS",,47.497151,-0.420747,,,0,,,0
QVENTS-E,15898,"QUATRE VENTS",,47.497096,-0.420865,,,0,,,0
RABELA-E,28844,"RABELAIS",,47.461596,-0.546957,,,0,,,1
RABELAI,819,"RABELAIS",,47.461750,-0.546890,,,0,,,1
RAINIERE,476568,"RAINIERE",,47.578677,-0.476915,,,0,,,0
RALL-A,435252,"RALLIEMENT",,47.471448,-0.551832,,,0,,,1
RALL-R,897236,"RALLIEMENT",,47.471369,-0.551915,,,0,,,1
RAMON,25600,"RAMON",,47.486669,-0.537883,,,0,,,1
RAMON-E,285473,"RAMON",,47.486515,-0.538044,,,0,,,1
RANGEA-E,28686,"RANGEARDIERE",,47.410148,-0.622802,,,0,,,1
RANGEARD,11014,"RANGEARDIERE",,47.410112,-0.622905,,,0,,,1
RAPIDE-E,22324,"RAPIDEX",,47.502692,-0.513959,,,0,,,0
RAPIDEX,21736,"RAPIDEX",,47.502756,-0.514089,,,0,,,0
RASPAI-E,14912,"RASPAIL",,47.475037,-0.570094,,,0,,,0
RASPAIL,3803,"RASPAIL",,47.474927,-0.570096,,,0,,,0
RBRIOL-E,8269,"ROUTE DE BRIOLLAY",,47.486155,-0.532860,,,0,,,1
RBRIOLLA,24653,"ROUTE DE BRIOLLAY",,47.486404,-0.532884,,,0,,,1
RECLAI-E,641741,"RENE CLAIR",,47.536595,-0.621794,,,0,,,1
RECLAIR,461517,"RENE CLAIR",,47.536699,-0.621849,,,0,,,1
REDUM-E,794465,"RENE DUMONT",,47.493915,-0.506179,,,0,,,1
REDUMONT,432264,"RENE DUMONT",,47.493795,-0.506286,,,0,,,1
RENARD,27566,"RENARDIERE",,47.483846,-0.674031,,,0,,,0
RENAR-E,19748,"RENARDIERE",,47.483725,-0.674466,,,0,,,0
RENOIR,26525,"AUGUSTE RENOIR",,47.536082,-0.618577,,,0,,,1
RENOIR-E,478423,"AUGUSTE RENOIR",,47.535998,-0.618425,,,0,,,1
RENOU,6625,"RENOU",,47.436923,-0.486762,,,0,,,0
RENOU-E,4188,"RENOU",,47.437339,-0.486928,,,0,,,0
REPMON-E,31175,"REPUBLIQUE MONTREUIL",,47.528952,-0.610978,,,0,,,1
REPTRE-E,25507,"REPUBLIQUE TRELAZE",,47.450161,-0.504077,,,0,,,1
REPTRELA,9180,"REPUBLIQUE TRELAZE",,47.450145,-0.504357,,,0,,,1
REPUBL-E,6777,"REPUBLIQUE",,47.471694,-0.553859,,,0,,,1
REPUBLIQ,30691,"REPUBLIQUE",,47.471006,-0.553993,,,0,,,1
RESIDE-E,209683,"RESIDENCE",,47.572736,-0.486969,,,0,,,0
RESIDENC,125095,"RESIDENCE",,47.572771,-0.488457,,,0,,,0
RESTLA-E,428093,"RESTAURANT",,47.457849,-0.391502,,,0,,,0
RESTLAVA,675479,"RESTAURANT",,47.457811,-0.391977,,,0,,,0
RESTUN-E,28833,"RESTAU U",,47.479546,-0.600358,,,0,,,1
RESTUNIV,27148,"RESTAU U",,47.479178,-0.600198,,,0,,,1
REUSSI-E,366153,"REUSSIERES",,47.569300,-0.564308,,,0,,,0
REUSSIER,434069,"REUSSIERES",,47.569408,-0.564321,,,0,,,0
REVERI-E,13109,"REVERIES",,47.482106,-0.577855,,,0,,,1
REVERIES,12326,"REVERIES",,47.482005,-0.578452,,,0,,,1
RGILARDI,390494,"ROUTE DES GILARDIERES",,47.385927,-0.564687,,,0,,,0
RIDER,410494,"RIDEREAU",,47.477953,-0.391250,,,0,,,0
RIDEREAU,567791,"RIDEREAU",,47.477937,-0.391282,,,0,,,0
RIDERE-E,917645,"RIDEREAU",,47.478021,-0.391163,,,0,,,0
RIMOUX,716161,"RIMOUX",,47.475803,-0.356206,,,0,,,0
RIMOUX-E,644943,"RIMOUX",,47.475743,-0.356174,,,0,,,0
RIOTTEAU,29013,"RIOTTEAU",,47.443933,-0.498789,,,0,,,0
RIOTTE-E,6695,"RIOTTEAU",,47.443937,-0.499265,,,0,,,1
RIPOLE-E,5826,"RIPOLLET",,47.511172,-0.588369,,,0,,,1
RIPOLLE,22179,"RIPOLLET",,47.510907,-0.588810,,,0,,,1
RIVET,5205,"RIVET",,47.436827,-0.516359,,,0,,,1
RIVET-E,5331,"RIVET",,47.436684,-0.515915,,,0,,,1
RMOINE-E,32116,"ROCHE AUX MOINES",,47.393890,-0.645907,,,0,,,0
RMOINES,6489,"ROCHE AUX MOINES",,47.393847,-0.645740,,,0,,,0
ROCEPI-E,17525,"ROC EPINE",,47.480265,-0.575807,,,0,,,1
ROCEPINE,636,"ROC EPINE",,47.480326,-0.575926,,,0,,,1
ROCHE-E,20309,"ROCHETTE",,47.528737,-0.751186,,,0,,,0
ROCHEF-E,13000,"LA ROCHEFOUCAULD",,47.479428,-0.556732,,,0,,,1
ROCHEFOU,6793,"LA ROCHEFOUCAULD",,47.478851,-0.556972,,,0,,,1
ROCHETTE,22371,"ROCHETTE",,47.528593,-0.751085,,,0,,,0
ROCHMA-E,370620,"ROCHE MAROTTE",,47.447371,-0.519286,,,0,,,0
ROCHMAR,573094,"ROCHE MAROTTE",,47.447421,-0.519173,,,0,,,0
RODIN,12656,"RODIN",,47.475959,-0.625691,,,0,,,1
RODIN-E,399230,"RODIN",,47.476076,-0.625709,,,0,,,1
ROFOUL-E,627992,"ROCHE FOULQUES",,47.575918,-0.455365,,,0,,,0
ROFOULQ,55701,"ROCHE FOULQUES",,47.575868,-0.454769,,,0,,,0
ROIPOLO,883602,"ROI DE POLOGNE",,47.469514,-0.561260,,,0,,,0
ROMA-AD,28445,"SAINTE GEMMES - ROCHE MORNA",,47.420236,-0.581478,,,0,,,0
ROMAB-E,78271,"ROMANERIE",,47.484501,-0.508052,,,0,,,0
ROMABLD,84626,"ROMANERIE",,47.484599,-0.507795,,,0,,,0
ROMOR-AR,871625,"SAINTE GEMMES - ROCHE MORNA",,47.420302,-0.581440,,,0,,,1
ROMORNA,32360,"SAINTE GEMMES - ROCHE MORNA",,47.420324,-0.581400,,,0,,,1
RONCERAY,10261,"RONCERAY",,47.529591,-0.564901,,,0,,,0
RONCER-E,20665,"RONCERAY",,47.530018,-0.565314,,,0,,,0
RONCIE-E,17649,"RONCIERES",,47.436056,-0.513728,,,0,,,1
RONCIERE,3607,"RONCIERES",,47.435943,-0.513476,,,0,,,1
ROUAIR-E,20788,"ROUAIRIE",,47.475664,-0.639018,,,0,,,1
ROUAIRIE,19971,"ROUAIRIE",,47.475690,-0.638920,,,0,,,1
ROUSSI-E,228030,"ROUSSIÈRE",,47.574653,-0.650834,,,0,,,0
ROUSSIER,4742,"ROUSSIÈRE",,47.574652,-0.650673,,,0,,,0
ROUTE4-E,4312,"ROUTE N 4",,47.441573,-0.492395,,,0,,,0
ROUTEN-4,511468,"ROUTE N 4",,47.441833,-0.492649,,,0,,,1
RTECHA-E,31093,"ROUTE DE CHAMPIGNE",,47.572340,-0.593312,,,0,,,0
RTECHAMP,31470,"ROUTE DE CHAMPIGNE",,47.572262,-0.593460,,,0,,,0
RTEDAN-E,14532,"ROUTE D'ANGERS",,47.425440,-0.556239,,,0,,,1
RTEDANGE,6743,"ROUTE D'ANGERS",,47.425501,-0.556521,,,0,,,1
RTEHAU-E,427868,"ROUTE DES HAUTES CHAPELLES",,47.476088,-0.381921,,,0,,,0
RTEMEI-E,19122,"ROUTE DE LA MEIGNANNE",,47.477784,-0.639501,,,0,,,1
RTEMEIGN,18306,"ROUTE DE LA MEIGNANNE",,47.477719,-0.639482,,,0,,,1
RTEPAR-E,19337,"ROUTE DE PARIS",,47.489743,-0.507372,,,0,,,1
RTEPARIS,17574,"ROUTE DE PARIS",,47.489597,-0.508103,,,0,,,1
RTEROU-E,538444,"ROUTE DE LA ROUSSIERE",,47.571875,-0.650128,,,0,,,0
RTEROUSS,50541,"ROUTE DE LA ROUSSIERE",,47.571888,-0.649932,,,0,,,0
RTIERCE,409258,"ROUTE DE TIERCE",,47.584150,-0.496837,,,0,,,0
RTINARD,9553,"ROCHE TINARD",,47.496413,-0.403720,,,0,,,0
RTINAR-E,273,"ROCHE TINARD",,47.496041,-0.402326,,,0,,,0
RTSORG-E,793058,"ROUTE DE SORGES",,47.432648,-0.490873,,,0,,,0
RTSORGES,228228,"ROUTE DE SORGES",,47.432548,-0.490878,,,0,,,0
RUAU,279260,"RUAU",,47.424320,-0.398701,,,0,,,0
RUAU-E,343146,"LE RUAU",,47.424247,-0.398617,,,0,,,0
RUCOURTE,224549,"RUE COURTE",,47.419680,-0.328780,,,0,,,0
RUELLE-E,27445,"RUELLES",,47.437339,-0.531554,,,0,,,1
RUELLES,26825,"RUELLES",,47.437666,-0.531441,,,0,,,1
SABLE-E,19865,"LA SABLE",,47.587048,-0.590393,,,0,,,0
SABLON-E,28751,"SABLONS",,47.439789,-0.533333,,,0,,,1
SABLONS,28098,"SABLONS",,47.440038,-0.533133,,,0,,,1
SAECOE-E,487713,"ECOLE PRIMAIRE PUBLIQUE SAVENNIERES",,47.383342,-0.655836,,,0,,,0
SAECOELE,895663,"ECOLE PRIMAIRE PUBLIQUE SAVENNIERES",,47.383342,-0.655836,,,0,,,0
SAECOMAT,271580,"ECOLE MATERNELLE SAVENNIERES",,47.383115,-0.659629,,,0,,,0
SAECOPRI,591978,"ECOLE PRIMAIRE PRIVEE SAVENNIERES",,47.384668,-0.659300,,,0,,,0
SAICRO-E,20081,"SAINTE CROIX",,47.469864,-0.554963,,,0,,,1
SAICROIX,18938,"SAINTE CROIX",,47.469957,-0.554321,,,0,,,1
SAILLE-E,29523,"SAILLERIE",,47.486530,-0.506792,,,0,,,0
SAJACQ-E,10642,"SAINT JACQUES",,47.473726,-0.572616,,,0,,,1
SAJACQUE,17939,"SAINT JACQUES",,47.473521,-0.571278,,,0,,,1
SALET-AR,91682,"SALETTE",,47.512493,-0.587165,,,0,,,1
SALETT-E,613884,"SALETTE",,47.512630,-0.586802,,,0,,,1
SARRCI-E,11756,"CIMETIERE DE SARRIGNE",,47.501496,-0.388022,,,0,,,0
SARRCIME,1249,"CIMETIERE DE SARRIGNE",,47.501537,-0.387406,,,0,,,0
SARRENAR,980819,"RENARDIERES SARRIGNÉ",,47.493388,-0.389135,,,0,,,0
SARREN-E,115755,"RENARDIÈRES SARRIGNÉ",,47.493482,-0.389148,,,0,,,0
SARRIDEP,398822,"SARRIGNE LES PLANTES",,47.502404,-0.379272,,,0,,,0
SARRIG-E,9431,"SARRIGNÉ LES PLANTES",,47.502406,-0.379316,,,0,,,0
SARRIGNE,31023,"LES PLANTES",,47.502718,-0.378968,,,0,,,0
SARRMA-E,23555,"MAIRIE DE SARRIGNE",,47.501677,-0.383139,,,0,,,0
SARRMAIR,30431,"MAIRIE DE SARRIGNE",,47.501762,-0.383259,,,0,,,0
SAULA-E,997892,"SAULAIE",,47.528968,-0.487747,,,0,,,0
SAULAIE,530410,"SAULAIE",,47.528964,-0.487870,,,0,,,0
SAULAI-E,679503,"SAULAIS",,47.470160,-0.461785,,,0,,,0
SAULAIS,425213,"SAULAIS",,47.470308,-0.461632,,,0,,,0
SAVARY,20832,"SAVARY",,47.473540,-0.542736,,,0,,,1
SAVARY-E,22138,"SAVARY",,47.473470,-0.541324,,,0,,,1
SAVENN-E,989607,"SAVENNIÈRES MAIL",,47.383363,-0.655792,,,0,,,0
SAVENNIE,25242,"SAVENNIERES MAIL",,47.383363,-0.655792,,,0,,,0
SAVGARE,79863,"SAVENNIÈRES GARE",,47.381179,-0.655634,,,0,,,0
SAVGAR-E,282280,"SAVENNIÈRES GARE",,47.381179,-0.655634,,,0,,,0
SBART-AR,914029,"SAINT BARTHELEMY",,47.472617,-0.485871,,,0,,,1
SBARTHEL,11134,"SAINT BARTHELEMY",,47.472615,-0.485871,,,0,,,1
SCAMURS,775738,"SCANIA MURS ERIGNE",,47.383757,-0.549026,,,0,,,0
SCANIA,13638,"SCANIA",,47.493116,-0.522351,,,0,,,0
SCANIA-E,14160,"SCANIA",,47.493612,-0.522226,,,0,,,0
SCHWALBA,31127,"SCHWALBACH",,47.503777,-0.602320,,,0,,,1
SCHWAL-E,32531,"SCHWALBACH",,47.504045,-0.602507,,,0,,,1
SCHWE,32302,"SCHWEITZER",,47.482622,-0.522264,,,0,,,0
SCHWEI..,14896,"SCHWEITZER",,47.482622,-0.522264,,,0,,,0
SCHWEITZ,6816,"MIMOSAS",,47.481576,-0.523443,,,0,,,1
SCHWTZ-E,8671,"MIMOSAS",,47.481552,-0.523192,,,0,,,1
SECUSOCI,26877,"SECURITE SOCIALE",,47.469120,-0.540188,,,0,,,1
SECUSO-E,14711,"SECURITE SOCIALE",,47.468992,-0.540100,,,0,,,1
SEMARD,27110,"GARES SEMARD",,47.464615,-0.560139,,,0,,,1
SEPSON-E,26591,"7 SONNETTES",,47.485737,-0.515147,,,0,,,1
SEPSONET,12415,"7 SONNETTES",,47.486085,-0.514785,,,0,,,1
SEURAT,8147,"CENTRE COMMERCIAL MOLLIERE",,47.460866,-0.617180,,,0,,,1
SEURAT-E,30002,"CENTRE COMMERCIAL MOLLIERE",,47.460777,-0.617481,,,0,,,1
SHEAKS-E,14745,"SHAKESPEARE",,47.461973,-0.612620,,,0,,,1
SHEAKSPE,15855,"SHAKESPEARE",,47.461877,-0.612597,,,0,,,1
SLEZIND,16655,"TRELAZE SAINT LEZIN",,47.450358,-0.488225,,,0,,,0
SLEZIN-E,13324,"TRELAZE SAINT LEZIN",,47.450351,-0.488281,,,0,,,0
SMATGD-E,737761,"GRANDE RUE",,47.411040,-0.333323,,,0,,,0
SMATGDRU,735252,"GRANDE RUE",,47.411125,-0.333079,,,0,,,0
SMATOF-E,634987,"MAIRIE ST MATHURIN SUR LOIRE",,47.409472,-0.322294,,,0,,,0
SMATOFTO,299329,"MAIRIE ST MATHURIN SUR LOIRE",,47.409661,-0.321564,,,0,,,0
SOECPR-E,824288,"ECOLE PRIVEE SOUCELLES",,47.568286,-0.419282,,,0,,,0
SOECPRIV,973131,"ECOLE PRIMAIRE PRIVEE SOUCELLES",,47.568286,-0.419282,,,0,,,0
SOECPUBL,99939,"ECOLE PRIMAIRE PUBLIQUE SOUCELLES",,47.571219,-0.421095,,,0,,,0
SOECPU-E,906211,"ECOLE PUBLIQUE SOUCELLES",,47.571217,-0.421122,,,0,,,0
SOLAND,31835,"SOLAND",,47.399479,-0.531273,,,0,,,1
SOLAND-E,32488,"SOLAND",,47.399582,-0.530468,,,0,,,1
SOLELE-E,26456,"SOLEIL LEVANT",,47.484894,-0.516754,,,0,,,1
SOLELEVA,25379,"SOLEIL LEVANT",,47.484629,-0.517592,,,0,,,1
SORGES,27536,"SORGES",,47.431870,-0.485221,,,0,,,0
SORGES-E,729639,"SORGES",,47.431866,-0.485235,,,0,,,0
SOUCEL-E,19812,"SOUCELLES",,47.570167,-0.420300,,,0,,,0
SOUCELLE,1423,"SOUCELLES",,47.569446,-0.420554,,,0,,,0
SOUCMA-E,465285,"SOUCELLES MAIRIE",,47.568120,-0.419125,,,0,,,0
SOUCMAIR,431117,"SOUCELLES MAIRIE",,47.568120,-0.419125,,,0,,,0
SOULAI-E,39480,"TERTRE SOULAINES",,47.362724,-0.522774,,,0,,,0
SOULAINE,1828,"TERTRE SOULAINES",,47.362895,-0.522665,,,0,,,0
SOULAIR,5421,"SOULAIRE",,47.577327,-0.554304,,,0,,,0
SOULBEAU,584958,"BEAUREPAIRE SOULAIRE",,47.556439,-0.555575,,,0,,,0
SOULBE-E,779714,"BEAUREPAIRE SOULAIRE",,47.556521,-0.555631,,,0,,,0
SOULCHAP,85435,"CHAPELLES SOULAIRES",,47.577036,-0.544685,,,0,,,0
SOULCH-E,403251,"CHAPELLES SOULAIRES",,47.577048,-0.544819,,,0,,,0
SOUL-E,22770,"SOULAIRE",,47.577519,-0.554125,,,0,,,0
SOULEC-E,503218,"ECOLE DE SOULAINES",,47.365765,-0.521276,,,0,,,0
SOULECOL,51293,"ECOLE DE SOULAINES",,47.365870,-0.521555,,,0,,,0
SOUSTADE,179678,"SOUCELLES STADE",,47.570224,-0.422138,,,0,,,0
SOUSTA-E,916505,"SOUCELLES STADE",,47.570020,-0.421902,,,0,,,0
SOUZE-E,13244,"PETITE SOUZELLE",,47.549681,-0.563840,,,0,,,0
SOUZELL,11009,"PETITE SOUZELLE",,47.549137,-0.564462,,,0,,,0
SPORBR-E,27038,"SALLE DE SPORT",,47.561705,-0.505089,,,0,,,0
SPORBRIO,8372,"SALLE DE SPORT",,47.561626,-0.505177,,,0,,,0
SPOT,458426,"GERMAINE TILLION",,47.537072,-0.627455,,,0,,,1
SPOT-E,914780,"GERMAINE TILLION",,47.536742,-0.627917,,,0,,,1
STADE,11605,"STADE DE SAINT BARTHELEMY",,47.461333,-0.492110,,,0,,,1
STADE-E,12422,"STADE DE SAINT BARTHELEMY",,47.461241,-0.491890,,,0,,,1
STAUBI-E,31700,"FOCH SAINT AUBIN",,47.468146,-0.551044,,,0,,,1
STAUBIN,22468,"FOCH SAINT AUBIN",,47.468556,-0.550032,,,0,,,1
STCHAR-E,913352,"COLLEGE ST CHARLES",,47.475632,-0.566942,,,0,,,0
STCHARLE,146807,"COLLEGE ST CHARLES",,47.475640,-0.566938,,,0,,,0
STEMAR-E,11224,"JOSEPH WRESINSKI",,47.484114,-0.559306,,,0,,,1
STEMARI,3210,"JOSEPH WRESINSKI",,47.484577,-0.559243,,,0,,,0
STEMELAI,787343,"SAINT MELAINE",,47.370466,-0.496650,,,0,,,0
STEMEL-E,576181,"SAINT MELAINE",,47.370358,-0.496620,,,0,,,0
STEXUP-E,15821,"SAINT EXUPERY",,47.468021,-0.537403,,,0,,,1
STEXUPER,22347,"SAINT EXUPERY",,47.467847,-0.536517,,,0,,,1
STGILL-E,30071,"SAINT GILLES PLESSIS GRAMMOIRE",,47.495017,-0.431831,,,0,,,0
STGILLES,17692,"SAINT GILLES PLESSIS GRAMMOIRE",,47.495169,-0.432124,,,0,,,0
STJOS-E,14109,"SAINT JOSEPH",,47.464782,-0.541133,,,0,,,1
STJOSEP,23613,"SAINT JOSEPH",,47.464913,-0.541245,,,0,,,1
STLAUD,248626,"COLLEGE SAINT LAUD",,47.418504,-0.522770,,,0,,,0
STLAUD-E,721584,"COLLEGE SAINT LAUD",,47.418563,-0.522832,,,0,,,0
STLAURE,12804,"STADE RAYMOND KOPA",,47.461354,-0.531137,,,0,,,1
STLAUR-E,26259,"STADE RAYMOND KOPA",,47.461425,-0.531667,,,0,,,1
STLEGMAI,301813,"MAIRIE DE SAINT LEGER",,47.459096,-0.709886,,,0,,,0
STLEGM-E,719471,"MAIRIE DE SAINT LEGER",,47.459138,-0.710053,,,0,,,0
STLEMO-E,891148,"SAINT LÉGER MOULIN",,47.461569,-0.708066,,,0,,,0
STLEMOUL,206131,"SAINT LÉGER MOULIN",,47.461538,-0.707913,,,0,,,0
STLEOB-E,6958,"SAINT LEONARD",,47.459544,-0.521971,,,0,,,1
STLEONA.,7908,"SAINT LEONARD",,47.459770,-0.521071,,,0,,,1
STLEONCB,11495,"SAINT LEONARD",,47.459632,-0.522057,,,0,,,1
STLEON-E,7367,"SAINT LEONARD",,47.459772,-0.520856,,,0,,,1
STLOU-E,35907,"SAINT LOUIS",,47.487771,-0.586632,,,0,,,0
STLOUIS,16220,"SAINT LOUIS",,47.487528,-0.586621,,,0,,,0
STMANS,10056,"BANCHAIS",,47.485819,-0.512468,,,0,,,1
STMANS-E,8978,"BANCHAIS",,47.485481,-0.510533,,,0,,,0
STMART-E,1531,"BOURG DE SAINT MARTIN",,47.431407,-0.703074,,,0,,,0
STMARTIN,16698,"BOURG DE SAINT MARTIN",,47.431214,-0.703544,,,0,,,0
